mblogid,_id,url,comments_count,user_id,user_name,content
PpnZKrASB,5160504406576625,https://weibo.com/2274557072/PpnZKrASB,21,2274557072,吉祥新闻,【“数智重构 管理新生”第八届数字中国建设峰会中国一汽现场体验区全景直播，敬请期待！】4月29日至4月30日，“数智重构 管理新生”第八届数字中国建设峰会中国一汽现场体验区全景直播，不见不散！#数字峰会中国一汽现场体验##数智重构管理新生# （初审：许印德 复审：卢泽旭、刘紫涵 终审：上官圣） 
Ppo2Gu40s,5160506227165244,https://weibo.com/2105233450/Ppo2Gu40s,2,2105233450,只有半边酒窝的布点,THE 8TH DIGITAL CHINA SUMMIT #数字中国建设峰会##福州[超话]#  http://t.cn/A6dSptua 
Ppm6YjYbX,5160432004759613,https://weibo.com/1783497251/Ppm6YjYbX,136,1783497251,李杰灵,"参加数字中国建设峰会，
感觉自己今天很有牌面。[加油]  "
PplI4sHLX,5160416566841449,https://weibo.com/1974463730/PplI4sHLX,7,1974463730,西安移动,"#咪咕亮相数字峰会#第八届数字中国建设峰会正在进行时！
直击中国移动咪咕展区：AI+大空间、AI+视频彩铃、AI+合拍、AI+音乐、AI+智能陪练、AI+直播制播等重点区域超多科技创意玩法等你来体验！逛渴了还可以来咪咕咖啡展台喝杯“快乐饮品”喔～更多精彩，请持续关注咪咕展区。#动感时刻# "
Ppk2V2aOx,5160352610518229,https://weibo.com/2002148123/Ppk2V2aOx,1486,2002148123,中国联通,数智赋能，潮涌榕城。#第八届数字中国建设峰会#·工业互联网产业生态大会召开在即，中国联通将携手政产学研各界举办生态共创启动仪式，现场签署行业模型共创、平台共赢、生态共建战略合作协议，发布格物Unilink双跨平台AI跃迁成果、元景工业数智融合成果。更多精彩，敬请持续关注！#拥抱智能向新前行# 
Ppk2V7Gr5,5160352611831423,https://weibo.com/2639029341/Ppk2V7Gr5,4,2639029341,福州发布,#ai看福州# 【数字峰会体验区邀你来打卡】#有福之州遇见数智未来# 第八届数字中国建设峰会现场体验区今起亮相，将持续到5月4日，其中4月28日、29日为专业观众日。大批前沿科技产品已亮相福州海峡国际会展中心，届时将给观众带来一场美妙的数字之旅。#数字中国建设峰会福州见#http://t.cn/A6dXNzGp 
PpkmShNrJ,5160364984241651,https://weibo.com/1795297365/PpkmShNrJ,4,1795297365,何大壮儿,#数字中国建设峰会#  
Ppp3qFmA5,5160545129858253,https://weibo.com/2002148123/Ppp3qFmA5,1397,2002148123,中国联通,"晚安！
#第八届数字中国建设峰会# 
#拥抱智能向新前行# "
Ppp3vaRRk,5160545172590318,https://weibo.com/1935474455/Ppp3vaRRk,1,1935474455,新闻110,【用VR追“唐诡”，沉浸式探案超好玩】《唐朝诡事录·西行》国潮沉浸剧场项目作为第八届数字中国建设峰会的数字应用场景之一，精彩亮相福州三坊七巷！一起跟着盖子去体验一下吧！#第八届数字中国建设峰会##有福之州遇见数智未来##数字中国建设峰会福州见# http://t.cn/A6do7JbD 
PpjC6oD5b,5160335985870109,https://weibo.com/2694810701/PpjC6oD5b,4,2694810701,中国移动手机俱乐部,“加速，中国移动报到”，每一步都在走进美好未来，中国移动展台亮相#第八届数字中国建设峰会# ，解锁AI+时代的无限可能！#智焕新生共创AI+时代##移起AI+#http://t.cn/A6d6GwAG 
PpjCWA1mt,5160336508585045,https://weibo.com/1144393351/PpjCWA1mt,1,1144393351,通信老柳,#第八届数字中国建设峰会#明天盛大开幕，正火速赶往福州，我要重点看看人工智能和低空经济，还有中国联通的展台，相信会有收获。 
PpjEz3cMY,5160337510764148,https://weibo.com/2001627641/PpjEz3cMY,521,2001627641,中国移动,"#第八届数字中国建设峰会#
中国移动人工智能生态大会
福建海峡会展中心3号馆3C01展位
中国移动数字领域前沿应用已就位
邀您移起开启美好数字未来
#智焕新生共创AI+时代#
#移起AI+# "
PpnUlDXwE,5160501059523612,https://weibo.com/2001627641/PpnUlDXwE,6339,2001627641,中国移动,智创未来，AI了AI了，小编带你沉浸式打卡#第八届数字中国建设峰会# 中国移动展区。#智焕新生共创AI+时代##移起AI+# http://t.cn/A6dS9etM 
PprkwbYqR,5160632602853913,https://weibo.com/7622552365/PprkwbYqR,2,7622552365,青龙大侠QLDX,2025.4.28参观第八届数字中国建设峰会之二。#第八届数字中国建设峰会#  
PptFACvQs,5160722549178880,https://weibo.com/2001627641/PptFACvQs,518,2001627641,中国移动,"听见AI的答案，看见时代的方向
4月29日 15:00
关注@中国移动 观看直播
开创AI+时代美好未来
#智焕新生共创AI+时代# #移起AI+#
#第八届数字中国建设峰会# #中国移动人工智能生态大会# "
PpsST0NDl,5160692350190795,https://weibo.com/1649608047/PpsST0NDl,12,1649608047,天极网,第八届数字中国建设峰会现场体验区4月28日至5月4日亮相福州，5.6万平方米超大展区，行业百强齐聚，硬核科技成果大秀场。想直击这场科技盛会的高光时刻？4月29日14:00锁定天极网、比特网直播间，跟随镜头零距离感受数字中国建设的创新硕果，领略前沿科技的无限魅力！#第八届数字中国建设峰会# 
Pplua7sJJ,5160407941778763,https://weibo.com/5749860995/Pplua7sJJ,1,5749860995,铀媒,2025年4月28日，#第八届数字中国建设峰会# 在福州海峡国际会展中心正式启幕。作为上海数字领域企业代表，蜜度携两大核心产品——智慧城市建设大数据应用平台“城感通”与大模型办公一体机“模力通”，亮相上海数字展团9D02展位，以“数据+算法”双引擎驱动数字化转型实践，成为全场焦点。 
Ppjzc6qQR,5160334181533189,https://weibo.com/2002148123/Ppjzc6qQR,1842,2002148123,中国联通,数实融合纵深推进，联通力量全面升级，展区已就绪，只待盛会启幕。#第八届数字中国建设峰会#倒计时1天，中国联通邀您共赴数字盛会，共享数智未来！#拥抱智能向新前行# http://t.cn/A6dXKdxe 
PpoGocDqw,5160530843011496,https://weibo.com/1721096151/PpoGocDqw,7,1721096151,图远先生,#各界大咖点赞数字中国建设峰会  卢麒元：在新时代建设中国特色社会主义，最伟大的物理建设之一就是建设数字中国。4月29日-30日中国·福州，#第八届数字中国建设峰会#卢麒元[超话]# http://t.cn/A6dSDJ1r 
Ppu3F8m4B,5160737471991477,https://weibo.com/5560018394/Ppu3F8m4B,1,5560018394,说教师,咸阳市2025年上半年面向社会人员开展普通话水平测试工作的公告  http://t.cn/A6dK6xyN  #咸阳市##陕西普通话考试##第八届数字中国建设峰会# 
PpjwE1bMk,5160332600283608,https://weibo.com/1975415803/PpjwE1bMk,115,1975415803,中国电信,"第八届数字中国建设峰会
#2025智能云生态大会# 
数智国云 共谱新篇 倒计时2天
2025.04.30中国·福州 邀您共鉴
#科技翼力量# "
PptFddDrT,5160722313249909,https://weibo.com/2590506142/PptFddDrT,2,2590506142,北京丰台,【拥抱数字经济！丰台在福州举办洽谈会达成多项合作意向】4月28日，正值第八届数字中国建设峰会启幕之际，丰台区积极把握行业交流契机，在福州举办#数字经济#领域投资合作洽谈会。详情：http://t.cn/A6dK4o43 
PpjsomX3S,5160329965470252,https://weibo.com/1975415803/PpjsomX3S,110,1975415803,中国电信,#电信日历# 4月28日至5月4日，以“二十五载奋进路 数字中国谱新篇”为主题的第八届数字中国建设峰会在福建福州举办。中国电信全面部署、精细落实，全力护航峰会通信畅通无阻。#用户至上 用心服务# #2025智能云生态大会# 
PpvDmmpWO,5160798045342962,https://weibo.com/2001627641/PpvDmmpWO,524,2001627641,中国移动,这个展区有魔法！PAD云电脑、智能睡眠带……统统变成了“手办”！中国移动正在用“AI之力”让大家的生活服务、健康管理更加便捷，一起来#第八届数字中国建设峰会# 中国移动展区逛逛吧！#智焕新生共创AI+时代# #移起AI+# 
Ppn5w1zgc,5160469540373872,https://weibo.com/1935474455/Ppn5w1zgc,1,1935474455,新闻110,春晚机器人“弟弟”来峰会啦！和记者pk“踩点舞”，谁跳得好？评论区来留言#第八届数字中国建设峰会##有福之州遇见数智未来##数字中国建设峰会福州见# http://t.cn/A6dSIIKc 
PpmJbDzSq,5160455699432706,https://weibo.com/6263709425/PpmJbDzSq,2,6263709425,鲜枣课堂小枣君,华为展台，主要是打造数字基础设施以及赋能行业数智化。 #数字中国建设峰会# 
Ppu1HqXIU,5160736256426108,https://weibo.com/2001627641/Ppu1HqXIU,524,2001627641,中国移动,骑上大鹅、撸撸小猫，一不小心AI上了这个新世界。#第八届数字中国建设峰会##智焕新生共创AI+时代##移起AI+# http://t.cn/A6dKiDAf 
Ppu1P855t,5160736331926183,https://weibo.com/2001627641/Ppu1P855t,518,2001627641,中国移动,智连未来！和中国移动“移”起穿越AI浪潮，最新AI黑科技给你不一样的体验#智焕新生共创AI+时代##移起AI+##第八届数字中国建设峰会##中国移动人工智能生态大会# http://t.cn/A6dKikEz 
PpmtPiAVT,5160446174431877,https://weibo.com/2133102750/PpmtPiAVT,17,2133102750,科大讯飞,"在吗？您的24小时全能社区管家来啦[哇]
能唠嗑，会办事[举手]24小时全天在线秒回，助力社工高效处理工单，助管理者智慧预判风险[老师夸夸]
想现场体验？4月28日-5月4日第八届数字中国建设峰会等你来打卡[来] #数字中国建设峰会# "
PpmIgAHUf,5160455128748587,https://weibo.com/6263709425/PpmIgAHUf,2,6263709425,鲜枣课堂小枣君,人挺多的，非常热闹[嘻嘻] #数字中国建设峰会# 
Ppw1qCBnF,5160812969200159,https://weibo.com/1727576483/Ppw1qCBnF,1,1727576483,zxj100409,"可可爱爱
#第八届数字中国建设峰会##机器狗#  "
PpmZA7axR,5160465861708835,https://weibo.com/2002148123/PpmZA7axR,1551,2002148123,中国联通,联通首设，先睹为快！#第八届数字中国建设峰会#·中国联通低空经济展区4月28日精彩开展，诚邀您共赴“触手可及”的低空盛宴，见证数字中国的“飞”凡时刻！#拥抱智能向新前行# http://t.cn/A6dSVkhE 
PpwM7wyNO,5160841917760280,https://weibo.com/2359359985/PpwM7wyNO,1,2359359985,百度营销,"4月29日，第八届数字中国建设峰会中国移动人工智能生态大会主旨论坛在福建福州召开，中国移动立足“供给者、汇聚者、运营者”定位，发布“九天”人工智能基座升级、首批信息消费“新三样”产品、AI能力联合舰队三项重磅成果，全面实施“AI+”行动计划，赋能经济社会数智化转型。
#智焕新生共创AI+时代# "
PptDw5jds,5160721261265510,https://weibo.com/2171536211/PptDw5jds,4,2171536211,遇见福州,"#福州乘数而上# AI续写非遗、VR漫游坊巷、低空经济绘蓝图，数智动能激活千年闽都！来福州见证硬核科技首秀+沉浸式福韵体验。来#第八届数字中国建设峰会# 解锁「有福密码」
✨ 有福之州，欢迎您！#福州[地点]# http://t.cn/A6dKU7nZ "
PptccyYvq,5160704328335740,https://weibo.com/1245732825/PptccyYvq,968,1245732825,卢麒元,祝第八届数字中国建设峰会圆满成功。 
Ppn0jiACT,5160466314430699,https://weibo.com/6263709425/Ppn0jiACT,2,6263709425,鲜枣课堂小枣君,卖家秀和买家秀#数字中国建设峰会# 
PptawBuo3,5160703288934947,https://weibo.com/2749360471/PptawBuo3,15,2749360471,震长,#第八届数字中国建设峰会#今天开幕，@中国联通 低空经济展区已经准备就绪，推荐大家来这里打卡，了解产业发展趋势，体验最新科技成果。#拥抱智能向新前行##算网数智赋能未来# http://t.cn/A6dodsWQ 
PpvdbCpMf,5160781819155555,https://weibo.com/2730549204/PpvdbCpMf,1,2730549204,共青团福建省委,【AI，让福州的千年古巷“开口说话”】#福州乘数而上# 扫一扫，就能解锁你的“专属历史剧本”，演出购票、打卡攻略、拍照神角度，通通用AI“外挂”来搞定！4月29日-30日中国·福州，#第八届数字中国建设峰会# 不用等、不用挤，来感受文旅的“天花板级”体验！ http://t.cn/A6dKkAHP 
PpuLgCRvF,5160764509262159,https://weibo.com/1673438413/PpuLgCRvF,2,1673438413,好5G,打卡#第八届数字中国建设峰会# ，中国联通自主研发的大型无人机可作为应急通信使用，续航时间达到6-8小时，搭载卫星基站快速恢复通信，工业级无人机理想选择。#拥抱智能向新前行# 
Ppmr6gd7a,5160444483863664,https://weibo.com/1878677363/Ppmr6gd7a,1837,1878677363,Digi科技匠,数字中国建设峰会连续七届在福州成功举办，对发展带来了全方位深远影响和积极成效。4月28日-5月4日迎来了第八届数字中国建设峰会 · 2025智能云生态大会，经过了一段时间的沉淀，中国电信带来了数字建设创新成果，和新的科技惊喜，快来跟我一起探索吧～，关注大会直播@中国电信 #2025智能云生态大会# 
Ppxv9qGhA,5160869836359066,https://weibo.com/1725140604/Ppxv9qGhA,2,1725140604,小佸,#第八届数字中国建设峰会# 无人机表演 
Ppx9Yym69,5160856708188101,https://weibo.com/5651101017/Ppx9Yym69,3,5651101017,三剑客,4月29日，#第八届数字中国建设峰会# 在福州举行。中国电信董事长柯瑞文出席峰会开幕式，并在主论坛上发表题为《云网筑基 数智赋能，共谱数字中国建设新篇章》的主旨演讲。 http://t.cn/A6d9WO5T 
PpmpTp2mg,5160443735967268,https://weibo.com/5639902078/PpmpTp2mg,4,5639902078,兵丌霖呀,来福州参加#第八届数字中国建设峰会# 啦！  
PpsJbiWbG,5160686334513580,https://weibo.com/1144393351/PpsJbiWbG,12,1144393351,通信老柳,#第八届数字中国建设峰会# 关键时刻，还得通信国家队！八闽毓秀，乘“数”焕新。中国联通再度担任第八届数字中国建设峰会主场馆网络保障服务的独家承接商，以优质网络、硬核科技为峰会保驾护航，全力打造一场通信保障完备、科技感十足的数字盛会。#拥抱智能向新前行# http://t.cn/A6doEyHa 
PpuJX6Qof,5160763691631359,https://weibo.com/1144393351/PpuJX6Qof,10,1144393351,通信老柳,#第八届数字中国建设峰会#中国联通自研的油电混动的垂直起降无人机，可以成为一个基站在天空建立起无线通信网络，实现六公里的网络覆盖。还可以进行应急巡检，中继控制机器狗进行地面搜索等，飞机盘旋半径八百米，起飞高度1000-3000米，飞行6-8小时，每台640万左右。 #拥抱智能向新前行# 
PpyBCrT8z,5160912286646807,https://weibo.com/7867593842/PpyBCrT8z,1,7867593842,来自天翼云的云宝,【万 众 瞩 目 ！就 在 这 里 ！】4月29日，万众瞩目的#第八届数字中国建设峰会#在福州举行，中国电信董事长柯瑞文出席峰会开幕式并在主论坛上发表题为《云网筑基 数智赋能，共谱数字中国建设新篇章》的主旨演讲。#数智国云 共谱新篇# #天翼云##算力即国力# @中国电信  http://t.cn/A6dCUULc 
PpwEwvIax,5160837207557957,https://weibo.com/2001627641/PpwEwvIax,529,2001627641,中国移动,【首批“新三样”多形态产品集中亮相 中国移动加速推动信息消费升级】4月29日，第八届数字中国建设峰会期间，中国移动携十余家产业合作伙伴共同登台，首次集中展示中国移动信息消费“新三样”产品。 http://t.cn/A6d99wlG 
PpvbFlH4b,5160780875170439,https://weibo.com/2730549204/PpvbFlH4b,2,2730549204,共青团福建省委,"#福州乘数而上##第八届数字中国建设峰会#，科技“顶流”齐聚福州，向世界展示城市魅力！除了“含金量”十足现代科技，有福之州更有满满福气！
山是翠色的长卷，海是蓝调的浪漫，古厝是历史的诗行，连空气都浸着茉莉的芬芳！一起出发，奔赴福州吧！@遇见福州 "
PptBlkxCT,5160719914895823,https://weibo.com/5749860995/PptBlkxCT,1,5749860995,铀媒,蜜度 “城感通” 和 “模力通” 超吸睛！城感通支持一键处置交通拥堵、火灾等突发事件，让城市治理更高效智能；模力通化身全能办公助手，智能写作、多语言翻译等八大功能超实用。#第八届数字中国建设峰会##福州# 
PptC41aPP,5160720360279981,https://weibo.com/2729096334/PptC41aPP,6,2729096334,福建气象,#第八届数字中国建设峰会##数字气象护航新福建建设#刚刚！第八届数字中国建设峰会开幕 http://t.cn/A6dKL3xL 
PpsGHFCOA,5160684799920656,https://weibo.com/2001627641/PpsGHFCOA,528,2001627641,中国移动,【当前沿科技遇上AI卡通化】瞧，AI 技术深度融入的智慧工厂、智慧矿山、智慧海洋等项目可爱且新锐。AI 之力，正在重塑我们的生活与工作。在数字中国建设浪潮中，和中国移动一起感受这场科技盛宴吧！#智焕新生共创AI+时代# #第八届数字中国建设峰会# #移起AI+# 
PptXRwriA,5160733877731436,https://weibo.com/2171536211/PptXRwriA,2,2171536211,遇见福州,"三条簪，福州女儿头上的文化符号！#第八届数字中国建设峰会# 期间，西湖公园的数字生活体验馆上线，AI三条簪非遗互动、AR祈“福”签……扫码“戴上”三条簪，解锁古代才女互动剧情！传统美学×数字技术，让你秒变闽都十二时辰主角！ #福州乘数而上# 
via@福州广播电视台 "
PpwkuF7c2,5160824789799102,https://weibo.com/2001627641/PpwkuF7c2,528,2001627641,中国移动,【中国移动人工智能生态大会主旨论坛】中国移动AI能力联合舰队首航 #智焕新生共创AI+时代##移起AI+##第八届数字中国建设峰会# http://t.cn/A6d9ijjH 
Ppt0ZhxrP,5160697374180153,https://weibo.com/1895697240/Ppt0ZhxrP,2,1895697240,福州日报,【AI数字奇妙日】#福州乘数而上#当林则徐碰上AI，会碰撞出什么样的火花?第八届数字中国建设峰会今日开幕，一起进入“数字”世界吧!#有福之州遇见数智未来##第八届数字中国建设峰会# http://t.cn/A6doBMwu 
PpsACnnnn,5160681025571405,https://weibo.com/2002148123/PpsACnnnn,1322,2002148123,中国联通,"早安！
#第八届数字中国建设峰会# 
#拥抱智能向新前行# "
PpwiIFhti,5160823689838612,https://weibo.com/2001627641/PpwiIFhti,522,2001627641,中国移动,【中国移动人工智能生态大会主旨论坛】中国移动九天人工智能基座升级 #智焕新生共创AI+时代##移起AI+##第八届数字中国建设峰会# http://t.cn/A6d9JlTS 
PpwiJwkIW,5160823697706162,https://weibo.com/2729096334/PpwiJwkIW,13,2729096334,福建气象,#第八届数字中国建设峰会##数字气象护航新福建建设# 数智气象赋能，护航千行百业！第八届数字中国建设峰会数字气象分论坛举办 http://t.cn/A6d9JjMx 
PpsB4olGZ,5160681305803261,https://weibo.com/6085321132/PpsB4olGZ,1,6085321132,白菜酱谈交联,"#白菜酱谈交联##交联十年##交通联合[超话]#【DCS 2025，GO！】
#数字中国##第八届数字中国建设峰会# "
PpsEMAFkX,5160683608738711,https://weibo.com/1144393351/PpsEMAFkX,12,1144393351,通信老柳,#第八届数字中国建设峰会#中国联通低空经济超大展区，一系列亮眼的高科技产品，我仿佛看到了未来的样子！#拥抱智能向新前行# http://t.cn/A6doR7yn 
PpxVFwBPq,5160886277771912,https://weibo.com/5639902078/PpxVFwBPq,3,5639902078,兵丌霖呀,第三次参加数字中国建设峰会！今年的现场体验区首次设立低空经济专区，各展区互动体验项目也是异常丰富！#第八届数字中国建设峰会#  
PpytVyCpX,5160907518250833,https://weibo.com/2002148123/PpytVyCpX,1269,2002148123,中国联通,"晚安！
#第八届数字中国建设峰会# 
#拥抱智能向新前行# "
PpwBM4bSK,5160835500998990,https://weibo.com/5143653913/PpwBM4bSK,12,5143653913,中国一汽,"[威武] 中国智造 品质护航
106辆红旗车服务保障第八届数字中国建设峰会
提供卓越舒适出行体验~
@一汽红旗 #数智化新一汽# http://t.cn/A6d9Kp7r "
PpuEtzqc3,5160760298442171,https://weibo.com/2639029341/PpuEtzqc3,2,2639029341,福州发布,#福州乘数而上#【AI数字奇妙日】当林则徐碰上AI，会碰撞出什么样的火花？第八届数字中国建设峰会今日开幕，一起进入“数字”世界吧！#ai看福州#  #第八届数字中国建设峰会# http://t.cn/A6dK7DLK 
PpsZJ1xWF,5160696590368817,https://weibo.com/6263709425/PpsZJ1xWF,1,6263709425,鲜枣课堂小枣君,"“共筑城市智能体，共赢 AI 新 CITY”。
城市数字化，和我们每个人的生活都息息相关。引入AI智能和智能体，会让城市数字化迈向更高的层级，大幅提升政务服务效率和民生满意度。
#数字中国建设峰会#
#数字中国AICITY高峰论坛# 
#第八届数字中国建设峰会# 
#拥抱智能向新前行# "
PpszBFfQL,5160680399832379,https://weibo.com/5364020718/PpszBFfQL,1,5364020718,最爱福州,"#第八届数字中国建设峰会#今日开幕 活动场次和报名人数创新高

今天的微博开屏 是图二[good][good] "
PpuhbvgPE,5160745857452874,https://weibo.com/2770287475/PpuhbvgPE,1,2770287475,詹斗士Kayzhan,"#第八届数字中国建设峰会#
一年一度，三坊七巷～[给你小心心]  "
PptTuAFDI,5160731168739874,https://weibo.com/2003649903/PptTuAFDI,1,2003649903,毛伟洋,#数字中国# 数字中国建设峰会，文化和旅游部展厅。  
Ppwe5rbjK,5160820816478364,https://weibo.com/5639902078/Ppwe5rbjK,2,5639902078,兵丌霖呀,#第八届数字中国建设峰会# 展会现场怎么能少的了我们消防员的身影！  
Ppz8lx9PP,5160932577902633,https://weibo.com/5651101017/Ppz8lx9PP,6,5651101017,三剑客,4月29日，#第八届数字中国建设峰会# 期间，2025智能云生态大会·智能云合作论坛在福州举办。会上，中国电信天翼云与鹏城实验将在云计算、人工智能、大数据等前沿技术领域开展深度融合与协同创新，共同推动数字经济发展与科技强国建设。 http://t.cn/A6dCIW2E 
PptSZxYfU,5160730858096450,https://weibo.com/3365993480/PptSZxYfU,7,3365993480,福建日报,【#2025数字中国建设峰会# 】第八届数字中国建设峰会在福州开幕#第八届数字中国建设峰会##福州乘数而上# http://t.cn/A6dKx1M5 
Ppug8dbSv,5160745203143927,https://weibo.com/2001627641/Ppug8dbSv,524,2001627641,中国移动,未来理想生活和我家的距离，就差一个机器狗！和机器修勾互动真实体验有多上头？来看现场记录。#智焕新生共创AI+时代# #移起AI+# #第八届数字中国建设峰会#  #中国移动人工智能生态大会# http://t.cn/A6dKoyUj 
PpsY2mVI4,5160695545465056,https://weibo.com/6263709425/PpsY2mVI4,1,6263709425,鲜枣课堂小枣君,中国移动展台，一些内容不久前刚看过[嘻嘻] #数字中国建设峰会# #拥抱智能向新前行# #第八届数字中国建设峰会# 
PpsYecbYr,5160695662905967,https://weibo.com/1975415803/PpsYecbYr,98,1975415803,中国电信,"第八届数字中国建设峰会
#2025智能云生态大会#
数智国云 共谱新篇 倒计时1天
2025.04.30中国·福州 邀您共鉴
#科技翼力量# "
PpwB8wFWy,5160835107787730,https://weibo.com/5364020718/PpwB8wFWy,12,5364020718,最爱福州,"#第八届数字中国建设峰会#50个重点项目集中签约  总投资505亿

中国顶级电竞战队—NOVA电竞俱乐部总部签约落地晋安区 "
PpvxIgi0B,5160794543882477,https://weibo.com/1685262231/PpvxIgi0B,2,1685262231,福建新闻广播fm1036,#数字中国建设峰会福州见##有福之州遇见数智未来#“AI会取代人类吗”？今天我们来第八届数字中国建设峰会寻找答案。http://t.cn/A6d97SEE 
Ppmlu7zv1,5160441001804759,https://weibo.com/1920658332/Ppmlu7zv1,1,1920658332,福建博物院,#第八届数字中国建设峰会# 大幕将启，来4C01展位，这里有一场超酷的 “数字文博盛宴”等你来打卡。 http://t.cn/A6daQWNZ 
PpsT0Carj,5160692429096597,https://weibo.com/6783705109/PpsT0Carj,2,6783705109,小恶魔aoo,#第八届数字中国建设峰会# 出行计划：下午和同学前往海峡国际会展中心看数字中国建设峰会 
Ppv9eAcDX,5160779368628413,https://weibo.com/5143653913/Ppv9eAcDX,1,5143653913,中国一汽,"#数智化新一汽# 中国智造 品质护航 [冲刺][冲刺][冲刺]
106辆红旗车服务保障第八届数字中国建设峰会
以卓越品质护航峰会，展现中国智造的实力与魅力  http://t.cn/A6dKd0BU "
Ppx0cqJjl,5160850646370707,https://weibo.com/2001627641/Ppx0cqJjl,527,2001627641,中国移动,【中国移动总经理何飚：共筑数智新生态 共创“AI+”新未来】4月29日，在第八届数字中国建设峰会期间，中国移动成功举办人工智能生态大会，中国移动总经理何飚出席大会主论坛并作题为《共筑数智新生态 共创“AI+”新未来》的主旨演讲。 http://t.cn/A6d90aHz 
Ppx0MdcBg,5160851003146702,https://weibo.com/1107613433/Ppx0MdcBg,19,1107613433,高庆一,#第八届数字中国建设峰会# 具身智能、未来出行、AI手机等等，这些与我们日常生活息息相关的科技发展，到底会对未来产生什么样的助力？明天上午，我陪大家感受一下国之重器的科技魅力。  
Ppues4GnA,5160744161116222,https://weibo.com/5652189783/Ppues4GnA,1,5652189783,海南廖孝炳,#数字中国有福之州#当三坊七巷的古厝遇见具身智能机器人，当闽江之心的夜色点亮低空经济无人机群， #福州乘数而上#以“数智之光”开启高质量发展新篇章！4月29日-30日，#第八届数字中国建设峰会#邀你共赴“科技+人文”双盛宴。 http://t.cn/A6dKLlh9 
Ppuuwgnp8,5160754123903218,https://weibo.com/2338851853/Ppuuwgnp8,10,2338851853,小雁科技,"⏳ 今天！诚邀共赴硬核科技之约！
第八届数字中国建设峰会・智能云生态大会
✨#数智国云 共谱新篇#智能云合作论坛，即将重磅启幕！
⏰ 4月29日14:00｜福州
关注中国电信天翼云视频号锁定直播 "
Ppvxh6m8u,5160794271515062,https://weibo.com/2171536211/Ppvxh6m8u,3,2171536211,遇见福州,"#数字中国建设峰会福州见# 坐“VR当汗血宝马”狂飙，看国画书法机器人挥毫泼墨，和美女机器人唱歌跳舞唠嗑……机器人天团和数字新技术、新产品都将在会上与大家见面。还在等什么？相约伙伴，一同探索数智前沿，见证数字中国建设的蓬勃活力与无限可能！ #有福之州遇见数智未来# 
via@福州日报 "
Ppvxoux4D,5160794347276979,https://weibo.com/1685262231/Ppvxoux4D,3,1685262231,福建新闻广播fm1036,#数字中国建设峰会福州见##有福之州遇见数智未来#【榕城夜空上演无人机灯光秀】“机器人”空中扭秧歌、“天空之门”演绎梦幻星河、“茉莉花”绽放...28日晚，以“有福之州 畅游五一”为主题的无人机灯光秀在闽江之心茉莉大街上空精彩呈现了一场视觉文旅盛宴。http://t.cn/A6dK4mqb 
PpxcMB23u,5160858448826040,https://weibo.com/2002148123/PpxcMB23u,1882,2002148123,中国联通,15分钟空运救命血，断网灾区秒连5G信号……这些颇具未来感的场景已成现实！戳视频，我们带大家打卡#第八届数字中国建设峰会#中国联通低空经济展区，见证数字中国的“飞”凡时刻！#拥抱智能向新前行# http://t.cn/A6d9lq2v 
PpvwNfC0D,5160793973721031,https://weibo.com/1685262231/PpvwNfC0D,2,1685262231,福建新闻广播fm1036,#数字中国建设峰会福州见##有福之州遇见数智未来#【闽江潮涌处 数字共春生】29日，第八届数字中国建设峰会在福州盛大启幕。8年来，这场数字之约枕着闽江潮水的粼粼碧波，荡漾起数字中国建设的多彩涟漪。http://t.cn/A6d9PO9s 
Ppv8VEngu,5160779179622554,https://weibo.com/3163782211/Ppv8VEngu,3,3163782211,平安天津,【福州仓山提升护企安商服务水平】#平安2025# 四月的福州，春意盎然。在福建省福州市仓山区海峡国际会展中心，第八届数字中国建设峰会拉开帷幕，福州市公安局仓山分局的民警们正指导主办方不断完善安防设施。#公安心向党 护航新征程# http://t.cn/A6dKdV8Y 
PpwROlHl4,5160845445171486,https://weibo.com/1895989612/PpwROlHl4,1,1895989612,福州仓山警方在线,【仓山公安 • 平安护航】数字峰会里的“硬核守护”    直击#第八届数字中国建设峰会# 仓山安保一线 
PpCjo52qD,5161054741200979,https://weibo.com/1975415803/PpCjo52qD,106,1975415803,中国电信,#电信日历# 近日，中国电信智能云生态成果展盛大亮相第八届数字中国建设峰会现场体验区。中国电信以“数智国云 共谱新篇”为主题，为广大用户呈现算力调度、模型管理、量子科技、安全能力、数据中台、AI行业应用等一系列领域的创新成果。#用户至上 用心服务# #2025智能云生态大会# 
PpD64CwDx,5161084929181923,https://weibo.com/3176185864/PpD64CwDx,1,3176185864,人民网湖北频道,AI时代“新三样”究竟是哪样？——探馆2025数字中国建设峰会（广告） http://t.cn/A6dNhg5c 
PpCHJttPy,5161069837026184,https://weibo.com/2639029341/PpCHJttPy,1,2639029341,福州发布,#科技福州# 【第八届数字中国建设峰会主论坛精彩观点集萃】#第八届数字中国建设峰会# 在29日举行的第八届数字中国建设峰会主论坛上，与会嘉宾分享数字中国建设经验、交流建设成果，畅谈人工智能、数字技术、科技创新等，一起来看看→http://t.cn/A6dCgpFu 
