_id,mblogid,created_at,ip_location,reposts_count,comments_count,attitudes_count,source,isLongText,pic_num,keyword,url,user_id,user_name,user_verified,content
,Q28eiFbQN,2025-08-29 20:52:24,贵州,0,0,0,,,,"贵阳,数博会",https://weibo.com/3172916413/Q28eiFbQN,3172916413,墨水瓶里的海,True,6大展馆+11条主题线路！#2025数博会开放日#”逛展GPS”来啦家人们，贵阳已进入数博时间！明天是数博会开放日，而且恰逢周六，这可是全家出动、带娃涨知识的绝佳时机，这11条主题线路就是你的“逛展GPS”！#聚焦2025数博会##寻美贵阳#。
,Q28e1fkYv,2025-08-29 20:51:42,,0,0,0,,,,"贵阳,数博会",https://weibo.com/7593069332/Q28e1fkYv,7593069332,寻美贵阳,True,6大展馆+11条主题线路！#2025数博会开放日#”逛展GPS”来啦家人们，贵阳已进入数博时间！明天是数博会开放日，而且恰逢周六，这可是全家出动、带娃涨知识的绝佳时机，这11条主题线路就是你的“逛展GPS”！#聚焦2025数博会##寻美贵阳#。
,Q28dQC0Xc,2025-08-29 20:51:17,贵州,0,0,0,,,,"贵州,数博会",https://weibo.com/1815232590/Q28dQC0Xc,1815232590,贵州包新,True,6大展馆+11条主题线路！#2025数博会开放日#”逛展GPS”来啦家人们，贵阳已进入数博时间！明天是数博会开放日，而且恰逢周六，这可是全家出动、带娃涨知识的绝佳时机，这11条主题线路就是你的“逛展GPS”！#聚焦2025数博会##寻美贵阳#。
,Q28dJeWqM,2025-08-29 20:50:59,贵州,0,0,0,,,,"贵阳,数博会",https://weibo.com/3884793297/Q28dJeWqM,3884793297,贵州游玩全攻略,True,6大展馆+11条主题线路！#2025数博会开放日#”逛展GPS”来啦家人们，贵阳已进入数博时间！明天是数博会开放日，而且恰逢周六，这可是全家出动、带娃涨知识的绝佳时机，这11条主题线路就是你的“逛展GPS”！#聚焦2025数博会##寻美贵阳#。
,Q28ds6HiA,2025-08-29 20:50:18,贵州,0,0,0,,,,"贵阳,数博会",https://weibo.com/2672110073/Q28ds6HiA,2672110073,智游贵州,True,6大展馆+11条主题线路！#2025数博会开放日#”逛展GPS”来啦家人们，贵阳已进入数博时间！明天是数博会开放日，而且恰逢周六，这可是全家出动、带娃涨知识的绝佳时机，这11条主题线路就是你的“逛展GPS”！#聚焦2025数博会##寻美贵阳#。
,Q28di3UjX,2025-08-29 20:49:54,贵州,0,0,0,,,,"贵阳,数博会",https://weibo.com/5103024424/Q28di3UjX,5103024424,爽游贵州,True,6大展馆+11条主题线路！#2025数博会开放日#”逛展GPS”来啦家人们，贵阳已进入数博时间！明天是数博会开放日，而且恰逢周六，这可是全家出动、带娃涨知识的绝佳时机，这11条主题线路就是你的“逛展GPS”！#聚焦2025数博会##寻美贵阳#。
5205080618833513,Q28axB401,2025-08-29 20:43:08,,0,0,0,微博网页版,False,1,,https://weibo.com/5261528859/Q28axB401,5261528859,贵阳市人民政府网,True,【2025中国国际大数据产业博览会可信数据空间圆桌交流会举行】8月28日，2025中国国际大数据产业博览会可信数据空间圆桌交流会在筑举行。省委常委、市委书记胡忠雄出席并讲话。http://t.cn/AXvrDThG 
5205080409901368,Q28acFxNu,2025-08-29 20:42:18,发布于 贵州,0,2,1,Xiaomi 14,False,12,,https://weibo.com/2026199211/Q28acFxNu,2026199211,--淘气三千问--,False,今年的七夕是2w步[心] 
5205078910965593,Q287N43c5,2025-08-29 20:36:21,发布于 北京,0,0,0,分享按钮,False,0,,https://weibo.com/1969856105/Q287N43c5,1969856105,zr山阴道上,False,2025中国国际大数据产业博览会开幕__中国政府网 http://t.cn/AXvrdxl7 
,Q287lEtNt,2025-08-29 20:35:16,,0,0,0,,,,"贵阳,数博会",https://weibo.com/2713131601/Q287lEtNt,2713131601,人民日报数字传播,True,在贵阳举行8月27日到30日，#2025数博会#，专业展在贵阳国际会议展览中心火热开启！六大展馆集结了375家参展企业，华为、百度、超聚变、宏诚创新这些大佬都带着数字基建、AI大模型、智慧实验室解决方案等“黑科技”惊喜登场～一场又酷又好玩的数字盛宴正在上演，视觉炸裂➕沉浸体验直接拉满！快来一起打卡吧！房国风车。
5205078495729462,Q2877o2uG,2025-08-29 20:34:42,,0,0,0,微博视频号,False,0,,https://weibo.com/1960601312/Q2877o2uG,1960601312,多彩贵州网,True,【数聚产业动能 智启发展新篇——聚焦2025数博会】数智新产品新应用走进大众生活。#贵州新闻联播##2025数博会开启新时代# http://t.cn/AXvrr0JE 
5205076815119947,Q284pltVN,2025-08-29 20:28:01,发布于 四川,0,0,0,微博 weibo.com,False,0,,https://weibo.com/7461389053/Q284pltVN,7461389053,锵锵通信,False,发布了头条文章：《中国移动董事长杨杰：激发数据要素潜能，共谱“AI+”时代华章》  http://t.cn/AXvr3xkL 
,,2025-08-29 20:28:00,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/ttarticle/p/show?id=2309405205076813152611,7461389053,锵锵通信,False,8月28日，2025中国国际大数据产业博览会在贵阳开幕，中国移动董事长杨杰出席开幕式并作题为《激发数据要素潜能，共谱“AI+”时代华章》的主旨演讲，与社会各界一道共推数据要素集聚，夯实AI创新发展根基；共促数智应用繁荣，探索数据资产化、资本化新路径；共筑数据治理体系，为经济社会高质量发展提供坚实保障，杨杰指出，新一轮科技革命和产业变革深入发展，特别是人工智能取得突破式进展，人类社会加速迈入“AI
,Q282OCA67,2025-08-29 20:24:05,贵州,0,0,0,,,,"贵阳,数博会",https://weibo.com/6314487439/Q282OCA67,6314487439,同心黔行,True,6大展馆+11条主题线路！#2025数博会开放日#”逛展GPS”来啦家人们，贵阳已进入数博时间！明天是数博会开放日，而且恰逢周六，这可是全家出动、带娃涨知识的绝佳时机，这11条主题线路就是你的“逛展GPS”！#聚焦2025数博会##寻美贵阳#。
5205075603228743,Q282sdxWv,2025-08-29 20:23:12,,0,0,0,微博网页版,False,1,,https://weibo.com/1961097701/Q282sdxWv,1961097701,知知贵阳,True,2025数博会｜数智联消防展馆：智慧消防“黑科技”大赏，安全感拉满！http://t.cn/AXvrmw2q 
5205074798446871,Q2819zrpR,2025-08-29 20:20:00,,0,0,0,微博网页版,False,1,,https://weibo.com/1961097701/Q2819zrpR,1961097701,知知贵阳,True,2025数博会｜金融行业数据标注与高质量数据集建设交流活动在贵阳成功举办http://t.cn/AXvrEpqV 
,Q280PjYtA,2025-08-29 20:19:12,贵州,0,0,0,,,,"贵阳,数博会",https://weibo.com/6303050453/Q280PjYtA,6303050453,筑城贵阳,True,6大展馆+11条主题线路！#2025数博会开放日#”逛展GPS”来啦家人们，贵阳已进入数博时间！明天是数博会开放日，而且恰逢周六，这可是全家出动、带娃涨知识的绝佳时机。但展馆这么大，路线怎么选？这11条主题线路就是你的“逛展GPS”！#聚焦2025数博会##寻美贵阳# （来源：）蛊阳网
,,2025-08-29 20:15:06,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/ttarticle/p/show?id=2309405205073566761151,1647210043,百姓关注,False,8月28日，2025中国国际大数据产业博览会在贵阳开幕，贵州擎机科技有限公司工作人员现场演示道机器狗能自主规划路径，通过传感器精准捕捉设备异常。贵州擎机科技有限公司工作人员现场演示道系统已应用于西南地区多个矿井及新能源电站，贵阳高新区产业发展局（大数据发展局）负责人表示数据要素与实体经济的碰撞，正在催生新质生产力。贵阳高新区产业发展局（大数据发展局）负责人表示此次参展企业中，70%以上拥有自主知
5205073564801349,Q27Zak937,2025-08-29 20:15:06,,0,0,0,微博 weibo.com,False,0,,https://weibo.com/1647210043/Q27Zak937,1647210043,百姓关注,True,发布了头条文章：《2025数博会｜ AI+机器人+安防系统展现数字经济新成果》  http://t.cn/AXvr8bun 
5205069764760810,Q27T2jYvg,2025-08-29 20:00:00,发布于 北京,4,11,6,微博网页版,False,1,,https://weibo.com/5705198307/Q27T2jYvg,5705198307,粉笔事考教育,True,"#时政# #事业单位# #事业编# 
今日份时政练习题⬇️
答案留在评论，公布正确答案时挨个儿踢[打call] "
,Q27PG1TPh,2025-08-29 19:51:43,贵州,0,0,0,,,,"贵阳,数博会",https://weibo.com/2303119771/Q27PG1TPh,2303119771,加贝加贝一点shay,False,真理！七夕+贵阳数博会放假都阻止不了我们三个女强人从早干到晚[泪奔][泪奔][泪奔]有种解脱的感觉，希望今晚能迎来好眠[月亮] ​​选 打得赢就打， 打不赢就走。 《毛泽东选集》 学习通透不货患 点shay
,Q27ITdRAE,2025-08-29 19:35:00,陕西,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/5396650564/Q27ITdRAE,5396650564,城市金融报,True,#2030年数据产业将达13万亿##数据产业新职业涌现#2025中国国际大数据产业博览会今天在贵州省贵阳市开幕，当前，高质量、大规模数据已成为推动“人工智能+”行动的有力支撑，国家数据局表示受到人工智能应用等需求带动，我国数据产业有望继续保持15%以上的年均增长率，到2030年产业规模预计超过13万亿元，国家数据发展研究院数据资源研究部主任王威表示据研究测算，数据产业吸引了近500万人的就业人员
5205062695788214,Q27HDohMi,2025-08-29 19:31:55,,0,0,0,iPhone客户端,False,0,,https://weibo.com/2074000852/Q27HDohMi,2074000852,直播遵义,True,【#2025数博会太好逛了# 】8月28日，2025中国国际大数据产业博览会（2025数博会）在贵州贵阳开幕。机器人也卷起来了。来！上才艺！#数博会上偶遇一位迷路机器人##2025数博会在贵阳开幕# （天眼新闻 视频制作/黄懿歆） http://t.cn/AXvmVRXS 
5205062206364248,Q27GQqHDa,2025-08-29 19:29:58,,0,1,1,微博视频号,False,0,,https://weibo.com/5208903485/Q27GQqHDa,5208903485,息烽政府办,True,#2025数博会开启新时代#  2025数博会·DATA之夜贵阳启幕，打造“政、产、学、研、用”产业对接平台，人民网与贵州大数据集团签署战略合作。 http://t.cn/AXvr2UCc（via.@动静贵州 ） 
5205061770942092,Q27G93X52,2025-08-29 19:28:14,,0,0,0,微博网页版,False,0,,https://weibo.com/3511871565/Q27G93X52,3511871565,贵阳司法行政,True,http://t.cn/AXvrMkl1 2025中国国际大数据产业博览会在贵阳开幕 
,Q27ChfeEL,2025-08-29 19:18:43,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/3917575895/Q27ChfeEL,3917575895,中国新闻社贵州分社,True,之夜”举行人形机器人灵活穿梭、四足机器人平地奔跑、机器狗交流对话、智能电动汽车随乐起舞……28日晚在“2025数博会·DATA之夜”活动上，多种具身智能设备让人眼前一亮，通过思想碰撞、跨界对话、沉浸体验等形式直击具身智能产业前沿，本次活动由中国国际大数据产业博览会组委会指导，人民网与贵州大数据集团主办，以“数据筑基，具身向新”为主题，聚焦具身智能等前沿领域，搭建“政产学研用”五位一体对话平台，为
5205059371271333,Q27Ch5kJn,2025-08-29 19:18:42,,0,0,1,微博网页版,False,1,,https://weibo.com/6915054095/Q27Ch5kJn,6915054095,广西大数据发展局,True,【2025中国国际大数据产业博览会开幕】2025中国国际大数据产业博览会8月28日在贵州省贵阳市开幕。本届数博会由国家数据局主办、贵州省人民政府承办，以“数聚产业动能 智启发展新篇”为主题，吸引1.6万余名嘉宾参会、375家中外企业参展。点击查看详情→http://t.cn/AXvrcCuu 
,Q27Bzdyys,2025-08-29 19:16:58,贵州,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/8494949057/Q27Bzdyys,8494949057,外贸喻同学,False,2025年贵阳大数据博览会#贵阳##数博会##AI##大数据时代[超话]#。
5205058762573421,Q27BiaNsN,2025-08-29 19:16:17,,0,0,0,iPhone客户端,False,0,,https://weibo.com/5506825031/Q27BiaNsN,5506825031,国网湖北电力,True,央企新闻丨智能“搬运”电力 应对高温用电有秒招（来源：国网武汉供电公司） http://t.cn/AXvrtaiC 
,Q27B3n7o1,2025-08-29 19:15:42,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/6915054095/Q27B3n7o1,6915054095,广西大数据发展局,True,8月27日，2025中国信息协会数据要素应用创新大赛结果在中国国际大数据产业博览会“数字政府”交流活动上发布，自治区数据局、信息中心报送的“桂通码”项目荣获“数据要素赋能数字政府建设”赛道一等奖。点击查看详情→喜讯！“桂通码”项目获得2025中国信息协会数据要素应用创新大赛一等奖喜报
,,2025-08-29 19:14:56,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/ttarticle/p/show?id=2309405205058425323988,2491855213,广东联通,False,8月27日，由国家数据局主办的2025中国国际大数据产业博览会在贵州贵阳开幕，会上，中国联通协同广东省政务服务和数据管理局正式发布“粤港澳大湾区数据特区试点工程”阶段性成果，中国联通副总经理郝立谦、广东省政务服务和数据管理局局长王天广、广东联通总经理周立松、中国联通政企客户事业群副总裁于艳出席发布会并共同见证成果发布，成果以，为核心导向，旨在打造“跨域、先行、创新、特惠、可信、包容”的“湾区模式
,Q27AkbHJP,2025-08-29 19:13:54,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/1647210043/Q27AkbHJP,1647210043,百姓关注,True,发布了头条文章：《2025数博会｜ AI+机器人+安防系统展现数字经济新成果》 2025数博会｜ AI+机器人+安防系统展现数字经济新成果 ​​2025数博会 BIG DATA EXPO 2025 2025中国国际大数据产业博览会
,,2025-08-29 19:13:54,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/ttarticle/p/show?id=2309405205058165014669,1647210043,百姓关注,False,8月28日，2025中国国际大数据产业博览会在贵阳开幕，贵州擎机科技有限公司工作人员现场演示道机器狗能自主规划路径，通过传感器精准捕捉设备异常。贵州擎机科技有限公司工作人员现场演示道系统已应用于西南地区多个矿井及新能源电站，贵阳高新区产业发展局（大数据发展局）负责人表示数据要素与实体经济的碰撞，正在催生新质生产力。贵阳高新区产业发展局（大数据发展局）负责人表示此次参展企业中，70%以上拥有自主知
5205057534690315,Q27zjjGaf,2025-08-29 19:11:24,,0,0,1,微博网页版,False,1,,https://weibo.com/6915054095/Q27zjjGaf,6915054095,广西大数据发展局,True,【《可信数据空间创新发展报告（2025）》发布】8月28日，《可信数据空间创新发展报告（2025）》在2025中国国际大数据产业博览会-数据产业创新发展主题交流活动上发布。可信数据空间发展联盟秘书长、中国信息通信研究院总工程师敖立对报告进行解读。点击查看详情→http://t.cn/AXvrq4za 
,Q27yDm5Jo,2025-08-29 19:09:44,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/3266011982/Q27yDm5Jo,3266011982,贵州省工业和信息化厅,True,智启发展新篇”为主题的2025中国国际大数据产业博览会在贵阳盛大启幕，为切实做好数博会活动期间无线电安全保障工作，省工业和信息化厅无线电管理机构秉持高度的责任感与使命感，以实际行动践行安全发展理念，全力为大会的顺利举办营造安全稳定环境，全力护航2025中国国际大数据产业博览会省工业和信息化厅。
5205054665262255,Q27uGm4X5,2025-08-29 19:00:00,,0,0,1,微博视频号,False,0,,https://weibo.com/5159768666/Q27uGm4X5,5159768666,湖南省总工会,True,【#男子因桨板没电被困海上#】辽宁大连海警局甘井子第二工作站近期接到王先生报警称，自己因电动桨板电量耗尽，被困海上。海警执法员驾驶执法艇小心靠近，5分钟后，两人被安全转运至执法艇上成功脱困。详情↓（央视新闻）http://t.cn/AXv1Woa3 
5205053741730383,Q27tc7g9p,2025-08-29 18:56:20,,0,0,0,微博视频号,False,0,,https://weibo.com/5550357934/Q27tc7g9p,5550357934,动静贵州,True,#2025数博会开启新时代#  2025数博会·DATA之夜贵阳启幕，打造“政、产、学、研、用”产业对接平台，人民网与贵州大数据集团签署战略合作。 http://t.cn/AXvr2UCc 
,Q27sPDz8C,2025-08-29 18:55:26,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/5562580164/Q27sPDz8C,5562580164,数博会,True,智启发展新篇”的年度主题发表主旨演讲，开启一段数字探索之旅，在孕育收获的时节隆重开幕，全球目光再次聚焦“#中国数谷#，新朋旧友齐聚多彩贵州、爽爽贵阳，共谋数字经济发展合作，在引领创新趋势、展示行业成果、促进开放合作中，携手共绘数字经济高质量发展新蓝图，共享数字经济发展机遇——2025数博会开幕式嘉宾主旨演讲荟萃s@数博会。
,Q27rtmmws,2025-08-29 18:52:06,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/5550357934/Q27rtmmws,5550357934,动静贵州,True,2025数博会·DATA之夜贵阳启幕，打造“政、产、学、研、用”产业对接平台，人民网与贵州大数据集团签署战略合作，公共数据开发利用授权运营平台等22项自主研发。
,Q27rjjzHH,2025-08-29 18:51:42,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/5562580164/Q27rjjzHH,5562580164,数博会,True,8月28日，2025中国国际大数据产业博览会在#贵州贵阳#，不少企业代表表示只有打破单点创新，形成集群效应，数字经济才能走得更远，智启发展新篇”为主题，将举办26场交流活动和34场系列特色活动，1.6万余名嘉宾注册参会，375家中外企业参展，数字经济的长远发展离不开生态体系的开放协同，此次数博会上，企业间的合作意愿、行业共识的碰撞，让生态协同的图景愈发清晰，”等国家战略持续落地，以及企业对技术创
5205052167820715,Q27qEwOwz,2025-08-29 18:50:05,发布于 贵州,0,0,1,微博视频号,False,0,,https://weibo.com/6303050453/Q27qEwOwz,6303050453,筑城贵阳,True,#2025中国国际大数据产业博览会#中国电信 精心打造四大主题展区，让参展观众深入了解、沉浸体验最新科技成果，集中展现中国电信顺应#数字化##网络化#智能化 发展趋势的实践成果！ http://t.cn/AXvrZVt9 
,Q27qr5dgp,2025-08-29 18:49:32,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/5562580164/Q27qr5dgp,5562580164,数博会,True,8月28日至30日，2025中国国际大数据产业博览会，2015年5月，首届数博会启幕，至今，数博会举办至第十一届，10年间，数博会累计吸引线下参会者53.4万人次，举办论坛及专业活动逾600场，签约产业项目超1600个，完成了从区域性展会到产业风向标的华丽蜕变，也见证了贵阳市、贵安新区，《人民日报》整版聚焦：贵阳贵安聚焦算力数据应用产业。
,Q27q0mLJB,2025-08-29 18:48:29,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/5562580164/Q27q0mLJB,5562580164,数博会,True,8月28日下午，2025中国国际大数据产业博览会“数据产业创新发展主题交流活动”在贵阳市成功举办，国家发展改革委党组成员、国家数据局局长刘烈宏，贵州省人民政府副省长、省政府党组成员董家禄出席主题交流活动并致辞，国家数据专家咨询委员会副主任、中国科学院院士梅宏作主题演讲，活动聚焦“数智融合，价值共生”主题，凝聚产业各界力量，探讨理论前沿，分享实践经验，为产业发展出谋划策。
,Q27pyqceF,2025-08-29 18:47:22,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/5562580164/Q27pyqceF,5562580164,数博会,True,8月28日下午，国家数据局在贵阳市成功举办2025中国国际大数据产业博览会“数据基础设施主题交流活动”，国家发展改革委党组成员、国家数据局局长刘烈宏，贵州省人大常委会副主任杨永英出席活动并致辞，活动上，中国工程院党组成员、秘书长陈建峰，国防科技大学教授王怀民，中国信息通信研究院院长余晓晖，国家信息中心党委书记、主任徐强，国家数据发展研究院院长胡坚波，下一代互联网国家工程中心主任刘东，聚焦数据基础
,Q27oL3jL2,2025-08-29 18:45:24,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/5562580164/Q27oL3jL2,5562580164,数博会,True,召开为贯彻落实习近平总书记关于人工智能发展的重要讲话精神，国家数据局于8月28日下午在贵阳市成功举办2025中国国际大数据产业博览会“高质量数据集主题交流活动”，国家发展改革委党组成员，国家数据局党组书记、局长刘烈宏，贵州省人民政府副省长、省政府党组成员罗强出席主题交流活动并致辞，创新发展”主题，凝聚政府、科研机构、产业界等多方力量，分享实操经验成果，明确建设实施路径，汇聚行业共识合力。
5205050944130406,Q27oGhkvs,2025-08-29 18:45:13,发布于 贵州,0,0,1,HUAWEI Pura 70 Pro,False,9,,https://weibo.com/5294960185/Q27oGhkvs,5294960185,夏季yq,False,"上午参观贵阳数博会
走进大数据和智能的世界
领略科技引领生活的前沿～

下午闲逛美好咖啡节
走进来自各地的咖啡摊位
品尝奶香、冷萃和手冲的飘香～

（哈哈哈，今天的战利品还是多多的[笑哈哈]） "
5205050873877551,Q27ozggJ9,2025-08-29 18:44:56,发布于 贵州,0,0,1,微博视频号,False,0,,https://weibo.com/1733606311/Q27ozggJ9,1733606311,瞧见贵州,False,#2025中国国际大数据产业博览会##中国电信#  精心打造四大主题展区，让参展观众深入了解、沉浸体验最新科技成果，集中展现中国电信顺应#数字化# 网络化#智能化#  发展趋势的实践成果！ http://t.cn/AXvrhklf 
,Q27o7aShK,2025-08-29 18:43:48,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/5562580164/Q27o7aShK,5562580164,数博会,True,8月28日，以“育数智新动能：产学研用协同共育数字时代新人才”为主题的2025中国国际大数据产业博览会“数字人才培养”交流活动在#贵阳#，举行，省委副书记马汉成、国家数据局副局长夏冰、清华大学校务委员会副主任史宗恺、中国电子科技集团有限公司副总经理俞承志致辞，中国科学院院士陈松蹊等作主题演讲。
5205050159796540,Q27npF6wI,2025-08-29 18:42:06,,0,0,0,微博视频号,False,0,,https://weibo.com/5550357934/Q27npF6wI,5550357934,动静贵州,True,"#2025数博会开启新时代# 贵州大数据产业集团亮相2025数博会，超700㎡""双展台"" 全面呈现贵州数字力量。http://t.cn/AXvrvdtF "
5205049736169316,Q27mJpSV6,2025-08-29 18:40:25,,0,0,0,微博视频号,False,0,,https://weibo.com/1960601312/Q27mJpSV6,1960601312,多彩贵州网,True,"#2025数博会开启新时代# 贵州大数据产业集团亮相2025数博会，超700㎡""双展台"" 全面呈现贵州数字力量。 http://t.cn/AXvrvdtF "
5205048231465534,Q27kj69fE,2025-08-29 18:34:26,发布于 贵州,0,0,0,iPhone客户端,False,6,,https://weibo.com/5888889124/Q27kj69fE,5888889124,onlookerrjrj,False,好久没发微博啦#贵阳数博会# 
5205043706071124,Q27d0ptnm,2025-08-29 18:16:27,发布于 广东,0,0,1,iPhone客户端,False,1,,https://weibo.com/2623113551/Q27d0ptnm,2623113551,david·春来花自青,True,8月28日，以“数聚产业动能智启发展新篇”为主题的2025中国国际大数据产业博览会在贵州省贵阳市开幕。图为参观者在数博会展馆参观。 
,,2025-08-29 18:12:21,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/ttarticle/p/show?id=2309405205042675712400,3028515207,竹云Bamboocloud,False,今日，2025中国国际大数据产业博览会在贵阳隆重开幕，全球行业领袖、专家学者与企业家齐聚一堂，共议数据创新发展新趋势，在本届数博会“数聚产业动能·智启发展新篇”主题发布会上，贵阳城投集团旗下贵阳智慧城市运营发展集团有限公司与深圳竹云科技股份有限公司，**联合发布“数智城投”城市大会员体系**，，标志着贵阳城投集团在城市级综合运营平台的建设上取得重要突破，”为愿景，致力于通过数字化手段整合城市服务
5205042659331541,Q27bjD9yJ,2025-08-29 18:12:18,发布于 新疆,0,0,0,微博视频号,False,0,,https://weibo.com/3991742391/Q27bjD9yJ,3991742391,北京吃喝玩乐推荐,True,【#男子因桨板没电被困海上#】辽宁大连海警局甘井子第二工作站近期接到王先生报警称，自己因电动桨板电量耗尽，被困海上。海警执法员驾驶执法艇小心靠近，5分钟后，两人被安全转运至执法艇上成功脱困。详情↓（央视新闻） http://t.cn/AXv1Woa3 
5205042334007875,Q27aNgOD9,2025-08-29 18:11:00,发布于 新疆,0,0,0,微博视频号,False,0,,https://weibo.com/5660364135/Q27aNgOD9,5660364135,甘肃吃喝玩乐攻略,True,【#男子因桨板没电被困海上#】辽宁大连海警局甘井子第二工作站近期接到王先生报警称，自己因电动桨板电量耗尽，被困海上。海警执法员驾驶执法艇小心靠近，5分钟后，两人被安全转运至执法艇上成功脱困。详情↓（央视新闻） http://t.cn/AXv1Woa3 
,Q27akxBGk,2025-08-29 18:09:52,北京,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/3031453701/Q27akxBGk,3031453701,华为数字中国,True,8月27日，第十一届中国国际大数据产业博览会，期间，华为成功举办“自信自强，共创新质生产力”主题大会，大会聚焦自主创新通用算力、新型基础设施和新质生产力核心议题，与各地城市管理者、企业领袖、行业专家，共同探讨技术创新赋能政务数字化，推动数字经济高质量发展的实践路径，大会期间，华为联合多方自主创新生态联盟，并发布政务&城市数智化联合行动计划，为数字中国建设注入新动能。
,,2025-08-29 18:09:51,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/ttarticle/p/show?id=2309405205042046566685,3031453701,华为数字中国,False,8月27日，第十一届中国国际大数据产业博览会，华为鲲鹏计算业务总裁李义在《引领计算产业创新为世界提供新选择》主题演讲时表示企业只有掌握核心根技术、具备全栈创新能力，才能实现可持续发展，期间，华为成功举办“自信自强，共创新质生产力”主题大会，大会聚焦自主创新通用算力、新型基础设施和新质生产力核心议题，与各地城市管理者、企业领袖、行业专家，共同探讨技术创新赋能政务数字化，推动数字经济高质量发展的实践
,Q279Uj7vT,2025-08-29 18:08:49,北京,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/3031453701/Q279Uj7vT,3031453701,华为数字中国,True,发布了头条文章：《国家数据发展研究院携手华为重磅发布《AI，[中国，贵阳，2025年8月27日]在第十一届中国国际大数据产业博览会“数字政府”交流活动上，国家数据发展研究院携手华为技术有限公司，CITY城市智能体前瞻研究报告》，旨在探索人工智能新时代下的AI，CITY智能体应用和架构，为城市全域数字化转型建设提供前瞻指引，为城市智慧化演进注入创新活力。
5205040379989119,Q277DFUCP,2025-08-29 18:03:14,,0,0,0,一加 10 Pro,False,0,,https://weibo.com/5121666442/Q277DFUCP,5121666442,贵阳外事,True,"『做优“一硬一软” 数聚产业动能！写在2025中国国际大数据产业博览会召开之际（三）』http://t.cn/AXvB8fG0 
（来源：贵阳网） "
5205039952171562,Q276X96Vc,2025-08-29 18:01:32,,0,0,0,一加 10 Pro,False,0,,https://weibo.com/5121666442/Q276X96Vc,5121666442,贵阳外事,True,"『数字赋能千行万业推动高质量发展实现新跨越！写在2025中国国际大数据产业博览会召开之际（二）』http://t.cn/AXvBQKCb 
（来源：贵阳网） "
5205039565772940,Q276kodNW,2025-08-29 18:00:00,发布于 广东,0,1,1,微博网页版,False,1,,https://weibo.com/7224921314/Q276kodNW,7224921314,粉笔广东,True,"[我来了]8月29日晚报来啦
除了晚报中提及的“东数西算”，目前我国资源跨区域调配工程还有哪些？答案在评论区揭晓哦
#东东晚间报道##广东省考##统考##广东事业单位集中招聘# "
5205038063422824,Q273UemqQ,2025-08-29 17:54:02,,0,0,1,,False,3,,https://weibo.com/1750349224/Q273UemqQ,1750349224,贵阳交通广播,True,"#2025数博会#【主咖爽游贵阳贵安收官！见证硬核科技与山水相融 】
8月29日上午九点，“主咖爽游贵阳贵安”主题采访活动最后一站走进黔灵山公园。科技达人们漫步林间，近距离观察“小老费”，与园中的老虎不期而遇，感受爽爽贵阳的生态魅力。http://t.cn/AXvBjDlO "
,,2025-08-29 17:46:28,,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/ttarticle/p/show?id=2309405205036161958107,3948683941,绚丽塞上,False,8月28日，在2025中国国际大数据产业博览会上，国家数据局公布首批高质量数据集先行先试试点项目名单，宁夏天地奔牛实业集团有限公司相关负责人徐常玺说项目实施后，可实现工业全要素数据的深度整合，为人工智能在行业中的落地应用和企业管理决策智能化提供支撑，推动人工智能与制造业的深度融合。由石嘴山市数据局组织申报、自治区数据局推荐的宁夏天地奔牛实业集团有限公司《矿山机械工业制造领域高质量数据集建设及场景
,Q270f3LpK,2025-08-29 17:45:00,河南,0,0,0,,,,中国国际大数据产业博览会,https://weibo.com/5388240201/Q270f3LpK,5388240201,南阳日报,True,#2025数博会亮点速览##2025数博会今起面向公众开放##关注2025年数博会#，起，2025中国国际大数据产业博览会面向社会公众开放，和往届相比，本届博览会“人工智能+”元素格外突出，超六成的数字经济相关产品和服务方案都与“人工智能+”相关，此外，还有一批促进“人工智能+”行动落地的新政策新举措在博览会上密集发布。
